,frameType,packetNumber,OBCUpTime,obcT1,TXcurrent,RXcurrent,TempBatt,IMTQ_temp,tempP1,UTCTime
13555,1.0,17236.0,18275.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399565.0
13556,1.0,17247.0,18286.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575399611.0
13557,1.0,17253.0,18293.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399636.0
13558,1.0,17258.0,18298.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399657.0
13559,1.0,17264.0,18304.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575399682.0
13560,1.0,17270.0,18311.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575399706.0
13561,1.0,17275.0,18316.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399727.0
13562,1.0,17281.0,18322.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399752.0
13563,1.0,17287.0,18329.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399777.0
13564,1.0,17298.0,18340.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399822.0
13565,1.0,17304.0,18347.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399847.0
13566,1.0,17309.0,18352.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575399868.0
13567,1.0,17315.0,18358.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399892.0
13568,1.0,17321.0,18365.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575399917.0
13569,1.0,17326.0,18370.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399938.0
13570,1.0,17332.0,18376.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399963.0
13571,1.0,17338.0,18383.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575399987.0
13572,1.0,17343.0,18388.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400008.0
13573,1.0,17349.0,18395.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400033.0
13574,1.0,17355.0,18401.0,24.178759999999997,0.0,62.0,22.0,24.5,22.2421875,1575400058.0
13575,1.0,17360.0,18406.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400078.0
13576,1.0,17366.0,18413.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400104.0
13577,1.0,17372.0,18419.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400128.0
13578,1.0,17377.0,18424.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400149.0
13579,1.0,17383.0,18431.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400174.0
13580,1.0,952.0,1007.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510235862.0
13581,1.0,17389.0,18437.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575400198.0
13582,1.0,17394.0,18442.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575400219.0
13583,1.0,17400.0,18449.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400244.0
13584,1.0,17406.0,18455.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400269.0
13585,1.0,17411.0,18460.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400289.0
13586,1.0,17417.0,18467.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400315.0
13587,1.0,17423.0,18473.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400339.0
13588,1.0,17434.0,18485.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400385.0
13589,1.0,17440.0,18491.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400409.0
13590,1.0,17445.0,18496.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575400430.0
13591,1.0,17451.0,18503.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400455.0
13592,1.0,17457.0,18509.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400480.0
13593,1.0,17462.0,18514.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575400500.0
13594,1.0,17468.0,18521.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400525.0
13595,1.0,17474.0,18527.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400550.0
13596,1.0,17485.0,18539.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575400595.0
13597,1.0,17491.0,18545.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575400620.0
13598,1.0,17496.0,18550.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400641.0
13599,1.0,17502.0,18557.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400665.0
13600,1.0,17508.0,18563.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400690.0
13601,1.0,17513.0,18568.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400711.0
13602,1.0,17519.0,18575.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400736.0
13603,1.0,17525.0,18581.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400761.0
13604,1.0,17536.0,18593.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400806.0
13605,1.0,17542.0,18599.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400831.0
13606,1.0,17547.0,18604.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400852.0
13607,1.0,17553.0,18611.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400877.0
13608,1.0,17559.0,18617.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400902.0
13609,1.0,17564.0,18622.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400922.0
13610,1.0,17570.0,18629.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400947.0
13611,1.0,17576.0,18635.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575400972.0
13612,1.0,17581.0,18640.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575400992.0
13613,1.0,969.0,1025.0,24.568669999999997,0.0,63.0,22.0,24.5,22.4921875,1510235932.0
13614,1.0,17587.0,18647.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401018.0
13615,1.0,17593.0,18653.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401042.0
13616,1.0,17598.0,18658.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401063.0
13617,1.0,17604.0,18665.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401088.0
13618,1.0,17610.0,18671.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401113.0
13619,1.0,17615.0,18676.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401134.0
13620,1.0,17621.0,18683.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401158.0
13621,1.0,17632.0,18694.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575401204.0
13622,1.0,17638.0,18701.0,24.568669999999997,0.0,0.0,22.0,24.5,22.2421875,1575401229.0
13623,1.0,17644.0,18707.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401254.0
13624,1.0,17649.0,18712.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575401274.0
13625,1.0,17655.0,18719.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401299.0
13626,1.0,17661.0,18725.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575401323.0
13627,1.0,17666.0,18730.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401344.0
13628,1.0,17672.0,18737.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575401369.0
13629,1.0,17683.0,18748.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401415.0
13630,1.0,17689.0,18755.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401440.0
13631,1.0,17695.0,18761.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401465.0
13632,1.0,17700.0,18766.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401485.0
13633,1.0,17706.0,18773.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401510.0
13634,1.0,17712.0,18779.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401535.0
13635,1.0,17717.0,18784.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401555.0
13636,1.0,17723.0,18791.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401580.0
13637,1.0,17734.0,18802.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401626.0
13638,1.0,17740.0,18809.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401651.0
13639,1.0,17746.0,18815.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401676.0
13640,1.0,17751.0,18820.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401696.0
13641,1.0,17757.0,18827.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401721.0
13642,1.0,17763.0,18833.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401746.0
13643,1.0,17768.0,18838.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401767.0
13644,1.0,17774.0,18845.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401791.0
13645,1.0,17780.0,18851.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401816.0
13646,1.0,988.0,1045.0,24.568669999999997,0.0,63.0,22.0,24.5,22.4921875,1510236011.0
13647,1.0,17785.0,18856.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575401837.0
13648,1.0,17791.0,18863.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401862.0
13649,1.0,17797.0,18869.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401886.0
13650,1.0,17802.0,18874.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401907.0
13651,1.0,17808.0,18881.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401932.0
13652,1.0,17814.0,18887.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575401957.0
13653,1.0,17819.0,18892.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575401977.0
13654,1.0,17831.0,18905.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402027.0
13655,1.0,17836.0,18910.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402047.0
13656,1.0,17842.0,18917.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402072.0
13657,1.0,17848.0,18923.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402097.0
13658,1.0,17853.0,18928.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402118.0
13659,1.0,17859.0,18935.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402143.0
13660,1.0,17865.0,18941.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402168.0
13661,1.0,17870.0,18946.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402188.0
13662,1.0,17882.0,18959.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575402238.0
13663,1.0,17887.0,18964.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575402259.0
13664,1.0,17893.0,18971.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402284.0
13665,1.0,17899.0,18977.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575402308.0
13666,1.0,17904.0,18982.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402329.0
13667,1.0,17910.0,18989.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402354.0
13668,1.0,17916.0,18995.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575402378.0
13669,1.0,17921.0,19000.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402399.0
13670,1.0,17927.0,19007.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402424.0
13671,1.0,17933.0,19013.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402449.0
13672,1.0,1005.0,1063.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510236081.0
13673,1.0,17938.0,19018.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402470.0
13674,1.0,17944.0,19025.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575402495.0
13675,1.0,17950.0,19031.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402519.0
13676,1.0,17955.0,19036.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402540.0
13677,1.0,17961.0,19043.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575402565.0
13678,1.0,17967.0,19049.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402590.0
13679,1.0,17972.0,19054.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575402610.0
13680,1.0,17984.0,19067.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402660.0
13681,1.0,17989.0,19072.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402681.0
13682,1.0,17995.0,19079.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402706.0
13683,1.0,18001.0,19085.0,24.958579999999998,0.0,62.0,22.0,24.5,22.2421875,1575402730.0
13684,1.0,18006.0,19090.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402751.0
13685,1.0,18012.0,19097.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402776.0
13686,1.0,18018.0,19103.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402801.0
13687,1.0,18023.0,19108.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402822.0
13688,1.0,1022.0,1081.0,24.568669999999997,0.0,64.0,22.0,24.5,22.2421875,1510236151.0
13689,1.0,18029.0,19115.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575402846.0
13690,1.0,18035.0,19121.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402871.0
13691,1.0,18040.0,19126.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402892.0
13692,1.0,18046.0,19133.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402917.0
13693,1.0,18052.0,19139.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402942.0
13694,1.0,18057.0,19144.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575402962.0
13695,1.0,18063.0,19151.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575402987.0
13696,1.0,18074.0,19162.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403033.0
13697,1.0,18080.0,19169.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403057.0
13698,1.0,18086.0,19175.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403082.0
13699,1.0,18091.0,19180.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403103.0
13700,1.0,18097.0,19187.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403128.0
13701,1.0,18103.0,19193.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1575403152.0
13702,1.0,18108.0,19198.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403173.0
13703,1.0,18114.0,19205.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403198.0
13704,1.0,18120.0,19211.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403223.0
13705,1.0,1039.0,1099.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510236222.0
13706,1.0,18216.0,19313.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403620.0
13707,1.0,18188.0,19283.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403504.0
13708,1.0,18193.0,19288.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403525.0
13709,1.0,18199.0,19295.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403550.0
13710,1.0,18205.0,19301.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403574.0
13711,1.0,18210.0,19306.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403595.0
13712,1.0,1056.0,1117.0,24.568669999999997,0.0,63.0,22.0,24.5,22.4921875,1510236296.0
13713,1.0,18222.0,19319.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403645.0
13714,1.0,18227.0,19324.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403666.0
13715,1.0,18233.0,19331.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403691.0
13716,1.0,18239.0,19337.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403715.0
13717,1.0,18244.0,19342.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403735.0
13718,1.0,18250.0,19349.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403761.0
13719,1.0,18256.0,19355.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403785.0
13720,1.0,18267.0,19367.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403831.0
13721,1.0,18273.0,19373.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403856.0
13722,1.0,18278.0,19378.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403876.0
13723,1.0,18284.0,19385.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403902.0
13724,1.0,18290.0,19391.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403926.0
13725,1.0,18295.0,19396.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403947.0
13726,1.0,18301.0,19403.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575403971.0
13727,1.0,18307.0,19409.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575403996.0
13728,1.0,1073.0,1137.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510236367.0
13729,1.0,18312.0,19414.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404017.0
13730,1.0,18318.0,19421.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404042.0
13731,1.0,18324.0,19427.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404067.0
13732,1.0,18329.0,19432.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404088.0
13733,1.0,18335.0,19439.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404112.0
13734,1.0,18341.0,19445.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404137.0
13735,1.0,18346.0,19450.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404158.0
13736,1.0,18358.0,19463.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404208.0
13737,1.0,18363.0,19468.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404228.0
13738,1.0,18369.0,19475.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404253.0
13739,1.0,18375.0,19481.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404278.0
13740,1.0,18381.0,19487.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404302.0
13741,1.0,18387.0,19494.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404327.0
13742,1.0,18392.0,19499.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404348.0
13743,1.0,18398.0,19505.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404373.0
13744,1.0,1090.0,1155.0,24.568669999999997,0.0,63.0,22.0,24.5,22.4921875,1510236437.0
13745,1.0,18404.0,19512.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404397.0
13746,1.0,18409.0,19517.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404418.0
13747,1.0,18415.0,19523.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404443.0
13748,1.0,18421.0,19530.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404468.0
13749,1.0,18426.0,19535.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404489.0
13750,1.0,18432.0,19541.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404514.0
13751,1.0,18438.0,19548.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404538.0
13752,1.0,18449.0,19559.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404584.0
13753,1.0,18455.0,19566.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404609.0
13754,1.0,18460.0,19571.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404629.0
13755,1.0,18466.0,19577.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404654.0
13756,1.0,18472.0,19584.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404679.0
13757,1.0,18477.0,19589.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404700.0
13758,1.0,18483.0,19595.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404725.0
13759,1.0,18489.0,19602.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404750.0
13760,1.0,18494.0,19607.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404770.0
13761,1.0,1107.0,1173.0,24.568669999999997,0.0,63.0,22.0,24.5,22.4921875,1510236508.0
13762,1.0,18500.0,19613.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404795.0
13763,1.0,18506.0,19620.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404820.0
13764,1.0,18511.0,19625.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404840.0
13765,1.0,18517.0,19631.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404865.0
13766,1.0,18523.0,19638.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404890.0
13767,1.0,18528.0,19643.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404911.0
13768,1.0,18534.0,19649.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575404936.0
13769,1.0,18545.0,19661.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575404981.0
13770,1.0,18551.0,19667.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405006.0
13771,1.0,18557.0,19674.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405031.0
13772,1.0,18562.0,19679.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405051.0
13773,1.0,18568.0,19685.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405076.0
13774,1.0,18574.0,19692.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405101.0
13775,1.0,18579.0,19697.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405122.0
13776,1.0,18585.0,19703.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405147.0
13777,1.0,18591.0,19710.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405171.0
13778,1.0,18596.0,19715.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405192.0
13779,1.0,1124.0,1191.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510236578.0
13780,1.0,18602.0,19721.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405217.0
13781,1.0,18608.0,19728.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405242.0
13782,1.0,18613.0,19733.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405263.0
13783,1.0,18619.0,19739.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405287.0
13784,1.0,18625.0,19746.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405312.0
13785,1.0,18630.0,19751.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405333.0
13786,1.0,18636.0,19757.0,24.568669999999997,0.0,0.0,22.0,24.5,22.4921875,1575405357.0
13787,1.0,18642.0,19764.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405382.0
13788,1.0,18647.0,19769.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405403.0
13789,1.0,18653.0,19775.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405428.0
13790,1.0,18659.0,19782.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405453.0
13791,1.0,18664.0,19787.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405473.0
13792,1.0,18670.0,19793.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405498.0
13793,1.0,18676.0,19800.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405523.0
13794,1.0,18681.0,19805.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405544.0
13795,1.0,1141.0,1209.0,24.568669999999997,0.0,63.0,22.0,24.5,22.2421875,1510236648.0
13796,1.0,18687.0,19811.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405569.0
13797,1.0,18693.0,19818.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405594.0
13798,1.0,18698.0,19823.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405614.0
13799,1.0,18704.0,19829.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405639.0
13800,1.0,18710.0,19836.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405663.0
13801,1.0,18715.0,19841.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405684.0
13802,1.0,18721.0,19847.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405709.0
13803,1.0,18732.0,19859.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405755.0
13804,1.0,18738.0,19865.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405780.0
13805,1.0,18744.0,19872.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405805.0
13806,1.0,18749.0,19877.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405825.0
13807,1.0,18755.0,19883.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405850.0
13808,1.0,18761.0,19890.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405875.0
13809,1.0,18766.0,19895.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405896.0
13810,1.0,18772.0,19901.0,24.958579999999998,0.0,62.0,22.0,24.5,22.4921875,1575405920.0
13811,1.0,18778.0,19908.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1575405945.0
13812,1.0,1158.0,1227.0,24.568669999999997,0.0,62.0,23.0,24.5,22.2421875,1510236718.0
